cen_tract,id,longitude,latitude,prem,t_ded,tcov,value
47187050406,22602,-86.9,36,1709,5,250,255
47187050406,100460,-86.9,36,735,2,73,100
47187050406,110595,-86.9,36,3867,3,250,251
47187050406,116195,-86.9,36,2012,2,226,160
47187050406,121078,-86.9,36,565,1.25,250,295
47187050406,121423,-86.9,36,1945,5,228.7,189
47187050406,123354,-86.9,36,913,2,250,258
47187050406,125052,-86.9,36,2723,5,250,488
47187050406,125093,-86.9,36,3239,2,250,265
47187050406,128419,-86.9,36,749,5,250,250
47187050406,134841,-86.9,36,468,1.25,250,593.5
47187050406,156401,-86.9,36,1886,5,250,363
47187050406,419624,-86.9,36,754,5,250,250
47187050406,421484,-86.9,36,1531,5,230,230
47187050406,426586,-86.9,36,987,1.25,250,260
47187050406,427006,-86.9,36,651,1.25,247,247
47187050406,432590,-86.9,36,1728,5,250,275
47187050406,432924,-86.9,36,1288,5,191,191
47187050406,434068,-86.9,36,1579,5,240,427
47187050406,494999,-86.9,36,1139,5,250,605
47187050406,495483,-86.9,36,593,5,250,848
47187050406,866227,-86.9,36,1382,1.25,250,391
47187050406,866585,-86.9,36,694,5,220.7,224.9
47187050406,976985,-86.9,36,782,1.25,250,265
47187050406,1041386,-86.9,36,168,5,149.5,149.5
47187050406,1234734,-86.9,36,1764,2,162,164.3
47187050502,866488,-87,35.9,2056,5,199.1,250
47187050602,117889,-86.9,35.9,2035,2,102.5,200
47187050602,130409,-86.9,35.9,634,1.5,50,160
47187050602,131248,-86.9,35.9,2889,2,250,250
47187050602,136117,-86.9,35.9,1357,5,191,187
47187050602,149925,-86.9,35.9,1521,5,216,216
47187050602,152860,-86.9,35.9,3324,5,250,250
47187050602,428251,-86.9,35.9,1590,5,220,220
47187050602,498884,-86.9,35.9,2786,2,250,587.455
47187050602,500222,-86.9,35.9,851,1.25,132,320
47187050602,585269,-86.9,35.9,1219,5,170,170
47187050602,585311,-86.9,35.9,1554,5,180,180
47187050602,712874,-86.9,35.9,296,1.25,250,465
47187050602,840182,-86.9,35.9,1187,5,144,133
47187050602,843425,-86.9,35.9,909,5,200,230
47187050602,1222164,-86.9,35.9,649,1.25,185,223
47187050602,1230279,-86.9,35.9,3414,2,132.6,165
47187050602,1231461,-86.9,35.9,2210,2,126,110
47187050602,1232748,-86.9,35.9,2210,5,250,250
47187050602,1235233,-86.9,35.9,330,1.25,130,130
47187050602,1236618,-86.9,35.9,1563,2,150,150
47187051002,131050,-86.8,35.9,496,1.25,250,375
47187051002,977124,-86.8,35.9,547,1.5,54,125
47187051002,1231619,-86.8,35.9,104,2,35,150
47187051002,1231684,-86.8,35.9,734,1.25,200,432.3
47187051100,139139,-86.7,35.8,347,2,127.6,117
47187051100,158631,-86.7,35.8,1055,1.25,207,187
47187051202,23686,-86.9,35.8,857,1.25,216,216
47187051202,78000,-86.9,35.8,282,1.5,192,192
47187051202,122279,-86.9,35.8,355,5,250,273
47187051202,130768,-86.9,35.8,573,2,250,225
47187051202,422689,-86.9,35.8,660,1.25,125,205
47187051202,426396,-86.9,35.8,206,5,200,200
47187051202,433117,-86.9,35.8,1239,2,109,109
47187051202,1234843,-86.9,35.8,675,5,151,151
47189030101,158922,-86.3,36.3,516,1.25,122,100
47189030102,498605,-86.1,36.2,674,5,123,123
47189030102,1231438,-86.2,36.2,573,2,214,214
47189030204,18077,-86.5,36.3,1792,5,250,639
47189030204,35413,-86.5,36.3,592,1.25,250,522
47189030204,124912,-86.5,36.3,475,1.25,250,1074.717
47189030204,131789,-86.5,36.3,493,1.25,250,2000
47189030204,153855,-86.5,36.3,401,2,250,664
47189030204,156126,-86.5,36.3,224,5,250,250
47189030204,422777,-86.4,36.3,1690,5,250,315
47189030204,585861,-86.4,36.3,224,5,250,740
47189030204,1234888,-86.4,36.3,451,1.25,250,672
47189030309,128421,-86.5,36.2,565,1.25,250,318
47189030309,131434,-86.5,36.2,936,5,221.1,201
47189030309,132185,-86.5,36.2,343,1.25,250,250
47189030309,433066,-86.5,36.2,355,5,250,358.5
47189030309,789811,-86.5,36.2,623,1.25,250,220
47189030309,839041,-86.5,36.2,318,1.5,224,224
47189030309,840357,-86.5,36.2,631,5,50,123
47189030309,945397,-86.5,36.2,1340,5,144,174
47189030402,76155,-86.3,36.2,1112,5,116.2,120
47189030402,116060,-86.3,36.2,1119,2,67.5,101
47189030402,134642,-86.3,36.2,375,2,121.7,120
47189030402,421515,-86.3,36.2,1281,5,210,220
47189030402,421662,-86.3,36.2,624,5,250,265
47189030402,430841,-86.3,36.2,803,1.5,85,85
47189030402,944220,-86.3,36.2,609,4,120,130
47189030901,134987,-86.5,36.1,449,5,167.2,167.237
47189030904,125103,-86.3,36,503,5,250,195
47189030904,1233535,-86.4,36.1,379,1.25,39,150
47189031000,431340,-86.1,36,269,5,30,95
48001951100,1227251,-95.8,32,1188,2,148,185
48005000200,529166,-94.7,31.4,1192,1.5,83,83
48005000200,774284,-94.7,31.4,195,1.5,125,125
48005000302,132202,-94.8,31.3,464,4,184,250
48005000302,134586,-94.8,31.3,1356,2,159.5,145
48005000302,432706,-94.8,31.3,600,1.5,60,60
48005000302,972267,-94.8,31.3,1262,2,120,120
48005000302,972321,-94.8,31.3,439,2,190.1,190.1
48005000800,110042,-94.7,31.3,1459,5,173,110
48005000800,774838,-94.7,31.3,396,2,185,185
48005000800,776390,-94.7,31.3,339,2,148.6,148.548
48005000800,1232634,-94.7,31.3,788,5,77.3,185.9
48005001001,153292,-94.8,31.2,315,2,160,160
48005001001,710810,-94.8,31.2,791,2,115,115
48005001001,777917,-94.8,31.2,412,4,200,200
48005001100,134868,-94.6,31.3,2141,2,221,213
48005001100,529119,-94.6,31.3,389,1.25,165,165
48005001200,431422,-94.4,31.2,262,5,140,140
48007950100,13734,-97,28.1,349,1.25,250,350
48007950100,22962,-97,28.2,381,1.25,204,204
48007950100,24128,-97.1,28.1,677,1.25,250,132
48007950100,110251,-97,28.2,351,1.25,150.8,85
48007950100,112128,-97.1,28.1,488,1.25,165.9,160
48007950100,118143,-97,28.1,528,1.25,250,250
48007950100,132178,-97,28.2,2539,5,205,205
48007950100,134524,-97,28.2,3050,2,165,150
48007950100,155454,-97,28.2,173,1,90,90.478
48007950100,156028,-97.1,28.1,301,1.25,250,700
48007950100,156971,-97,28.1,3246,2,250,250
48007950100,156996,-97,28,3500,5,250,250
48007950100,158484,-97,28.2,487,1.25,149.6,136
48007950100,195790,-97,28.2,170,1.5,70,100
48007950100,197654,-97,28.2,391,2,110,110
48007950100,198960,-97,28.2,664,1.25,170,170
48007950100,418711,-97,28.2,3760,1.25,175,230
48007950100,421299,-97,28.2,712,1.25,185.7,185.7
48007950100,421858,-97,28,402,1.25,250,3500
48007950100,426032,-97.1,28.1,195,5,175,175
48007950100,426298,-97.1,28.1,195,5,175,175
48007950100,426896,-97,28,1291,1.25,250,500
48007950100,427681,-97,28.2,486,1.25,155,155
48007950100,429534,-97,28,688,1.25,250,430
48007950100,429937,-97,28.2,518,1.25,105.8,105.8
48007950100,429946,-97,28.2,287,2,75,75
48007950100,430367,-97,28,302,1.25,250,400
48007950100,430849,-97,28.2,413,2,132,132
48007950100,432979,-97,28.1,633,5,250,340
48007950100,433191,-97.1,28.1,623,1.25,250,250
48007950100,433195,-97,28.2,561,1.25,130,130
48007950100,433993,-97,28.2,591,1.25,144,144
48007950100,434166,-97.1,28.1,419,1.25,155,155
48007950100,713320,-97,28.2,449,2,250,313
48007950100,775192,-97,28.2,618,1.5,183,183
48007950100,775700,-97,28.2,2716,5,250,356.8
48007950100,790429,-97,28.2,523,1.5,149,149.19
48007950100,837746,-97,28.2,603,1.5,200,200
48007950100,838006,-97.1,28.1,349,1.25,250,375
48007950100,838123,-97,28.2,275,1.25,130,130
48007950100,838244,-97.1,28.1,568,2,224,224
48007950100,843418,-97,28.2,355,2,200,200
48007950100,843490,-97,28.2,326,1.5,155,155
48007950100,843510,-97,28.2,515,1.5,200,200
48007950100,1048832,-97,28,528,5,250,438
48007950100,1230468,-97,28.1,1125,5,100.6,100.6
48007950100,1235112,-97,28.2,478,1.25,121,121
48007950500,12413,-97.1,28,688,1.25,250,735
48007950500,17911,-97.1,28,1037,5,75,160
48007950500,55605,-97.1,28,877,5,88,88
48007950500,56255,-97.1,28,641,1.25,110,110
48007950500,115858,-97.1,28,837,1.25,250,225
48007950500,121887,-97.1,28,1291,1.25,250,250
48007950500,122014,-97.1,28,496,1.25,132,120
48007950500,122146,-97.1,28,481,1.25,250,298
48007950500,124157,-97.1,28,423,1.25,150,150
48007950500,131558,-97.1,28,1765,2,162.1,134
48007950500,134776,-97.1,28,528,1.25,250,400
48007950500,137216,-97.1,28,541,1.25,250,97
48007950500,157125,-97.1,28,475,1.25,250,613
48007950500,197336,-97.1,28,953,5,100,100
48007950500,197597,-97.1,28,613,1.25,250,250
48007950500,198037,-97.1,28,499,1.25,250,299
48007950500,198606,-97.1,28,2494,2,131,131
48007950500,200544,-97.1,28,390,2,240,241.9
48007950500,200694,-97.1,28,525,3,179,179
48007950500,201873,-97.1,28,510,1.25,250,600
48007950500,419769,-97.1,28,335,1.25,175,175
48007950500,422490,-97.1,28,410,1.25,250,250
48007950500,422895,-97.1,28,341,5,150,150
48007950500,425946,-97.1,28,381,1.25,250,358
48007950500,427238,-97.1,28,2677,2,200,200
48007950500,428193,-97.1,28,4709,5,250,250
48007950500,428641,-97.1,28,3057,1.25,155,155
48007950500,429018,-97.1,28,367,1.25,180,180
48007950500,432520,-97.1,28,526,1.25,178.5,178.5
48007950500,432750,-97.1,28,395,1.25,74.2,210
48007950500,432895,-97.1,28,1653,1.25,250,400
48007950500,433517,-97.1,28,612,1.25,179,179
48007950500,434467,-97.1,28,2588,5,175,180
48007950500,710635,-97.1,28,4027,5,250,250
48007950500,711991,-97.1,28,630,1.25,250,250
48007950500,712107,-97.1,28,688,1.25,250,750
48007950500,713748,-97.1,28,475,1.25,250,258.025
48007950500,714446,-97.1,28,406,5,250,1200
48007950500,714956,-97.1,28,739,1.25,162,162
48007950500,774790,-97.1,28,598,1.5,250,285
48007950500,837732,-97.1,28,402,1.25,250,250
48007950500,838808,-97.1,28,344,1.25,175,175
48007950500,839826,-97.1,28,475,1.25,250,248
48007950500,843466,-97.1,28,425,5,200,200
48007950500,944457,-97.1,28,478,1.5,250,400
48007950500,984918,-97.1,28,403,1.5,135,135
48007950500,1024403,-97.1,28,761,5,56,70
48007950500,1049402,-97.1,28,520,1.25,200,202.779
48007950500,1231379,-97.1,28,218,1.25,150,150
48007950500,1233921,-97.1,28,424,5,202.1,202.1
48007950500,1235534,-97.1,28,688,1.25,250,378
48009020100,426993,-98.6,33.8,2047,2,250,250
48009020100,838384,-98.6,33.8,280,2,180,180
48013960201,157216,-98.8,29.2,817,5,38.6,171
48013960201,423172,-98.8,29.2,533,1.25,172,172
48013960201,944055,-98.8,29.2,475,2,172,172
48013960202,136204,-98.6,29.1,328,1.25,139.7,127
48013960402,430980,-98.5,29,1433,3,170,170
48013960402,529164,-98.5,29,1430,2,169,169
48013960402,774651,-98.5,29,787,5,77.2,160
48013960600,156345,-98.6,29,1088,5,150,150
48013960600,428070,-98.6,29,248,5,123.3,123.3
48015760100,867080,-96.1,29.7,405,5,250,250
48015760200,41316,-96.1,29.8,313,1,95,94
48015760200,141156,-96.1,29.8,413,1.25,106.7,97
48015760200,529201,-96.1,29.8,469,1.5,45.2,90
48015760300,130145,-96.2,29.8,970,5,250,331
48015760300,138724,-96.3,29.9,394,1.25,107.9,100
48015760300,156680,-96.2,29.8,2013,4,250,250
48019000101,113008,-99.1,29.7,356,1.25,149.2,76.5
48019000101,119153,-99.1,29.7,1194,2,96.8,88
48019000101,135889,-99.1,29.7,414,1.25,250,292
48019000101,135983,-99.1,29.7,935,5,239.6,180
48019000101,196776,-99.1,29.7,310,1.25,133,133
48019000101,960208,-99,29.7,701,5,70,70
48019000101,1236212,-99,29.7,383,1.25,160,167
48019000200,110758,-99.6,29.8,1893,5,250,145
48019000200,142470,-99.2,29.8,4975,1.25,150.2,136.5
48019000200,529207,-99.5,29.7,1944,2,161,161
48019000200,529236,-99.5,29.7,271,1,62,62
48019000200,843452,-99.5,29.7,418,5,75,86.358
48019000200,843477,-99.5,29.7,1173,5,120,120
48019000300,28445,-98.8,29.7,1886,5,250,560
48019000300,110732,-98.9,29.6,215,1.25,146.4,100
48019000300,122354,-98.9,29.7,355,1,88,80
48019000300,432517,-98.9,29.6,1892,5,250,349.4
48019000300,837688,-98.9,29.7,584,2,250,250
48019000300,1048863,-98.9,29.6,343,1.25,250,250
48021950100,529120,-97.3,30.3,279,1.25,118,180
48021950300,157129,-97.5,30.2,199,1,80,91.078
48021950300,1229964,-97.5,30.2,853,5,72,97.5
48021950400,13331,-97.3,30.1,257,2,250,312
48021950400,422929,-97.3,30.1,1716,1.25,250,275
48021950400,789888,-97.3,30.1,774,5,75.6,109
48021950400,960622,-97.3,30.1,3669,5,50,250
48021950501,48727,-97.3,30.2,826,5,124,124
48021950501,776456,-97.3,30.2,897,1,76,76
48021950502,422803,-97.2,30.2,3813,1.25,132,132
48021950502,711279,-97.2,30.2,1365,1.25,250,250
48021950600,118948,-97.2,30,1169,2,115,212
48021950600,124932,-97.1,30,1254,5,150,105
48021950600,139055,-97.2,30,370,1.25,238.5,142
48021950600,426844,-97.2,30,1371,1.25,193,193
48021950600,430630,-97.1,30.1,204,5,85,150
48021950600,775178,-97.2,30,1080,2,105,105
48021950600,777979,-97.1,30,886,1.5,53,65
48021950801,774387,-97.5,30.1,1786,2,99.2,128.7
48021950801,777892,-97.5,30.1,373,1.25,250,250
48023950300,136030,-99.3,33.6,412,1.25,107,321
48023950300,516738,-99.3,33.6,518,5,40,80
48025950201,419992,-97.7,28.3,1583,1.5,100,100
48025950201,1232983,-97.7,28.3,627,1.25,137,137
48025950202,50902,-97.7,28.4,2134,2,180,180
48025950202,132270,-97.7,28.4,543,1.25,250,313
48025950202,153681,-97.7,28.4,705,1.5,73,81.009
48025950202,196019,-97.8,28.4,1607,5,250,270
48025950202,713693,-97.7,28.4,267,1.25,168,168
48025950202,776945,-97.7,28.4,1088,5,113.3,150
48025950202,838830,-97.8,28.4,304,1.25,120,106
48027020100,12651,-97.3,31.2,354,5,39.7,422
48027020100,56114,-97.3,31.2,1766,2,212,212
48027020100,423984,-97.4,31.2,496,1.25,185,185
48027021203,18517,-97.4,31.1,492,1.25,210,210
48027021203,155621,-97.4,31.1,365,5,250,250
48027021203,529130,-97.4,31.1,310,2,150,225
48027021203,775846,-97.4,31.1,732,4,90,149.2
48027021203,943378,-97.4,31.1,351,5,225,225
48027021700,127676,-97.5,31.1,1510,2,116.5,116.5
48027021700,774616,-97.5,31.1,328,2,136,225
48027021700,944858,-97.5,31.1,217,1,100,100
48027022000,42242,-97.6,31.1,1663,5,180,243
48027022000,425070,-97.6,31.1,593,1.25,250,250
48027022300,113681,-97.7,31.1,212,1.25,141.9,129
48027022300,139986,-97.7,31.1,1086,2,66.3,125
48027022300,150183,-97.7,31.1,371,5,100,100
48027022300,1230767,-97.7,31.1,1384,2,56.7,170
48027023403,127385,-97.5,31,441,1.25,241.7,170
48027023403,131352,-97.5,31,450,1.25,156,200
48027023403,152154,-97.5,31,189,5,173.5,300
48027023403,153049,-97.5,31,365,5,250,340
48027023403,153911,-97.5,31,2228,5,212,212
48027023403,433224,-97.5,31,476,2,225,225
48027023403,839069,-97.5,31,431,2,200,200
48027023403,839560,-97.5,31,266,3,250,267
48027023403,840203,-97.5,31,446,5,250,700
48027023403,972286,-97.5,31,454,2,250,700
48027023404,53449,-97.5,30.9,222,1.25,155,187
48027023404,425314,-97.5,30.9,2374,1.25,250,389
48029121403,115444,-98.4,29.5,1412,2,126.5,95
48029121403,134360,-98.4,29.5,625,1.5,40,90
48029121403,200399,-98.4,29.5,543,1.25,152,152
48029121403,775884,-98.4,29.5,1023,2,100,100
48029121403,839803,-98.4,29.5,892,2,100,78.626
48029121403,1024755,-98.4,29.5,691,5,65.6,85
48029121403,1232845,-98.4,29.5,764,2,61,75
48029121403,1236090,-98.4,29.5,549,5,50,65
48029121811,716252,-98.4,29.6,215,1,50,175
48029121811,838572,-98.4,29.6,828,5,250,250.83
48029121811,838573,-98.4,29.6,2542,5,250,250.83
48029121811,838574,-98.4,29.6,828,5,250,250.83
48029121811,838575,-98.4,29.6,828,5,250,250.83
48029121811,838576,-98.4,29.6,828,5,250,250.83
48029121811,838577,-98.4,29.6,828,5,250,250.83
48029121811,1008362,-98.4,29.6,1862,2,142.9,142
48029121811,1229378,-98.4,29.6,278,1.25,76,269
48029121908,425674,-98.4,29.7,5943,2,250,250
48029131300,866329,-98.4,29.4,921,2,103.8,103.8
48029131601,716759,-98.2,29.5,707,1.25,175,175
48029131606,196107,-98.3,29.5,385,5,118,118
48029131606,196109,-98.3,29.5,408,5,148,148
48029131606,199202,-98.3,29.5,689,1.25,142,142
48029131606,201070,-98.3,29.5,321,5,250,250
48029131606,711752,-98.3,29.5,491,2,200,200
48029141700,127389,-98.4,29.3,1282,2,150,200
48029141700,774849,-98.4,29.3,662,1.5,49.9,63
48029150100,52918,-98.5,29.4,1126,2,130,130
48029150100,113295,-98.5,29.4,385,4,201.3,110
48029150100,711295,-98.5,29.4,526,2,40,80
48029161901,838054,-98.7,29.3,1312,1.5,85,120
48029161902,121889,-98.8,29.3,387,1.25,111.3,92.223
48029161902,153746,-98.8,29.3,618,1,73,73
48029171921,53648,-98.7,29.4,810,5,155,155
48029171921,198751,-98.7,29.4,1893,5,250,250
48029171921,838921,-98.7,29.4,665,5,62.4,81
48029172006,44947,-98.8,29.5,830,4,250,359
48029172006,101170,-98.8,29.5,1101,1.25,159.5,60
48029172006,156930,-98.8,29.5,2377,3,233,233
48029181505,22745,-98.6,29.5,710,1.25,129,156
48029181505,74058,-98.6,29.5,781,1.5,60,124
48029181505,118160,-98.6,29.5,658,2,70,90
48029181505,124519,-98.6,29.5,401,1.25,181.5,165
48029181505,132133,-98.6,29.5,450,5,200.5,165.72
48029181505,141144,-98.6,29.5,890,2,73.7,83
48029181505,148811,-98.6,29.5,521,1.25,125,125
48029181505,150198,-98.6,29.5,204,5,151.3,109
48029181505,153781,-98.6,29.5,1559,2,107,100
48029181505,153922,-98.6,29.5,1493,2,193,193
48029181505,200344,-98.6,29.5,826,5,110,110
48029181505,713114,-98.6,29.5,987,2,54.1,91
48029181505,776488,-98.6,29.5,907,3,90,120
48029181505,776685,-98.6,29.5,1193,1.5,100,100
48029181505,777125,-98.6,29.5,612,2,47.5,94.5
48029181505,837802,-98.6,29.5,225,2,166,166
48029181505,837803,-98.6,29.5,226,2,168,168
48029181505,866554,-98.6,29.5,1071,2,92,92.8
48029181505,976949,-98.6,29.5,1378,5,194.2,194.2
48029181505,1230549,-98.6,29.5,354,2,123,150
48029181716,135618,-98.7,29.5,926,5,141,182
48029181716,198002,-98.7,29.5,369,1.25,193,193
48029181716,198463,-98.7,29.5,606,2,250,250
48029181716,774247,-98.7,29.5,1078,5,250,325
48029181716,976954,-98.7,29.5,296,1.25,250,262
48029181716,1232996,-98.7,29.5,515,1.25,165,165
48029182103,21888,-98.7,29.6,2139,2,225.5,320
48029182103,125138,-98.7,29.6,1994,5,175,215
48029190901,41517,-98.5,29.5,1171,5,155,155
48029190901,51805,-98.5,29.5,1854,2,180,180
48029190901,54907,-98.5,29.5,325,2,30,133
48029190901,113838,-98.5,29.5,1945,2,129.5,83
48029190901,134880,-98.5,29.5,1847,2,202,202
48029190901,153716,-98.5,29.5,1110,2,128,128
48029190901,433914,-98.5,29.5,1070,3,200,200
48029190901,776005,-98.5,29.5,274,5,250,476
48029190901,777367,-98.5,29.5,1269,5,135,135
48029190901,836777,-98.5,29.5,730,5,145,145
48029190901,837843,-98.5,29.5,1301,2,125,128
48029190901,977008,-98.5,29.5,763,5,70,70
48029190901,977166,-98.5,29.5,1036,5,250,245.224
48029190901,1234142,-98.5,29.5,123,5,67,100
48029191702,201084,-98.5,29.6,241,5,250,355
48029191702,1233433,-98.5,29.6,458,5,40.5,202.5
48029191807,148361,-98.6,29.6,688,1.25,250,431
48029191807,189602,-98.6,29.6,393,2,250,250
48029191807,711523,-98.6,29.6,313,2,250,250
48029980001,984972,-98.6,29.7,279,5,250,570
48031950100,946334,-98.4,30.3,986,2,112,112
48031950200,422862,-98.4,30.1,505,1.25,250,250
48037011100,777209,-94.1,33.4,970,2,81.8,110
48037011200,152897,-94.1,33.5,2159,2,250,250
48037011200,200721,-94.1,33.5,1360,2,160,160
48037011200,201621,-94.1,33.5,256,2,170,170
48037011300,134927,-94.3,33.5,922,2,77,160
48037011300,529285,-94.3,33.5,3538,5,110,110
48037011300,711269,-94.3,33.5,1755,2,161.1,168.371
48037011300,713912,-94.3,33.5,616,2,47.9,184
48037011300,1229251,-94.3,33.5,834,5,115,179
48037011300,1234406,-94.3,33.5,1329,1.5,87,109
48037011501,198717,-94.5,33.5,2193,3,170,270
48039660602,112950,-95.4,29.5,2310,2,168.3,126
48039660602,114033,-95.4,29.5,1396,5,150,165
48039660602,128379,-95.4,29.5,557,1.25,138,137
48039660602,425558,-95.4,29.5,351,1.25,123,123
48039660602,840377,-95.4,29.5,1036,5,250,250
48039660602,1236377,-95.4,29.5,1610,2,192,192
48039660900,53229,-95.3,29.5,1043,5,183,183
48039660900,127799,-95.3,29.5,567,5,211.8,216
48039660900,140113,-95.3,29.5,1223,1.25,108.9,131
48039660900,140802,-95.3,29.5,1274,1.25,250,145
48039660900,195644,-95.3,29.5,319,1.25,235,235
48039660900,198396,-95.3,29.5,2228,3,183,183
48039660900,426316,-95.3,29.5,437,5,250,175
48039660900,428460,-95.3,29.5,407,1.25,250,325
48039660900,433240,-95.3,29.5,581,1.25,250,250
48039660900,710430,-95.3,29.5,508,1.25,235,235
48039660900,836978,-95.3,29.5,455,5,250,250
48039660900,837000,-95.3,29.5,640,1.25,220,235
48039660900,837163,-95.3,29.5,1266,5,250,250
48039660900,838451,-95.3,29.5,329,4,120,190.85
48039660900,838489,-95.3,29.5,422,1.25,250,250
48039660900,1234401,-95.3,29.5,723,2,43.6,232
48039661502,75588,-95.3,29.4,1150,2,100,100
48039661502,127801,-95.3,29.4,1344,2,121,121
48039661502,133382,-95.3,29.4,528,1.25,250,425
48039661502,196459,-95.3,29.4,458,2,200,200
48039661502,196922,-95.3,29.4,873,5,171,171
48039661502,197764,-95.3,29.4,1869,5,200,200
48039661502,200879,-95.3,29.4,370,2,120,120
48039661502,433031,-95.3,29.4,736,1.5,66.8,66.8
48039661502,712952,-95.3,29.4,664,1.25,70,107
48039661502,837634,-95.3,29.4,1868,2,128,128
48039661502,838614,-95.3,29.4,448,1.25,154,154
48039661502,1231094,-95.3,29.4,375,1,95.9,75
48039661601,44348,-95.2,29.4,1261,1.25,219,219
48039661601,74306,-95.2,29.4,1200,2,105,105
48039661601,74632,-95.2,29.4,720,1.5,157,157
48039661601,75031,-95.2,29.4,1076,5,100,100
48039661601,112195,-95.2,29.4,732,5,95.7,98
48039661601,131903,-95.2,29.4,1347,2,119.9,109
48039661601,195742,-95.2,29.4,1200,5,167,167
48039661601,197625,-95.2,29.4,1864,3,164,164
48039661601,427605,-95.2,29.4,358,1.25,175,175
48039661601,433953,-95.2,29.4,1216,5,237,237
48039661601,714987,-95.2,29.4,422,4,224,224
48039661601,715656,-95.2,29.4,892,2,103,103
48039661601,716768,-95.2,29.4,829,1.25,250,250
48039661601,837943,-95.2,29.4,297,1.25,115,140
48039661601,839924,-95.2,29.4,416,5,158.4,158.4
48039661601,840366,-95.2,29.4,972,2,82,82
48039661601,946948,-95.2,29.4,385,4,200,200
48039661601,1235247,-95.2,29.4,1842,2,142.5,142.5
48039661700,108527,-95.3,29.3,453,1.25,220,150
48039661700,148895,-95.2,29.3,741,1.5,50,173
48039661700,196640,-95.3,29.3,392,1.25,154,154
48039661700,201260,-95.3,29.3,432,1.25,250,250
48039661700,427293,-95.2,29.2,437,1.5,129,100
48039661700,427546,-95.3,29.3,510,1.25,250,260
48039661700,711728,-95.3,29.3,587,1.25,200,202
48039661700,713584,-95.3,29.3,680,1.25,163,175
48039661700,1048768,-95.2,29.2,542,5,125,130
48039661800,41665,-95.4,29.4,222,1.25,155,155
48039661800,76255,-95.4,29.4,581,1.25,250,251.668
48039661800,132034,-95.4,29.4,321,5,250,325
48039661800,157237,-95.4,29.4,547,1.25,155,155
48039661800,164541,-95.4,29.4,304,1.25,74.1,63.5
48039661800,198680,-95.4,29.4,431,5,250,250
48039661800,419898,-95.4,29.4,481,1.25,250,250
48039661800,426960,-95.4,29.4,369,3,230,230
48039661800,711103,-95.4,29.4,349,1.25,250,250
48039661800,711160,-95.4,29.4,568,1,84,84
48039661800,714141,-95.4,29.4,326,1,85,85
48039661800,714554,-95.4,29.4,545,4,250,257.89
48039661800,774472,-95.4,29.4,186,5,160,160
48039661800,775144,-95.4,29.4,1458,1.5,183,183
48039661800,837601,-95.4,29.4,655,4,250,293
48039661800,837653,-95.4,29.4,581,1.25,250,306
48039661800,837693,-95.4,29.4,702,1.25,163.4,175
48039661800,838728,-95.4,29.4,491,1.5,210,210
48039661800,838842,-95.4,29.4,1427,1,100,100
48039661800,945290,-95.4,29.4,4194,1.25,150,155.848
48039661800,984888,-95.4,29.4,471,1.25,182.3,158.6
48039661800,1230960,-95.4,29.4,702,1.25,149.5,179.7
48039661900,110407,-95.5,29.3,404,1.25,169.4,140
48039661900,155987,-95.5,29.3,429,5,250,484.1
48039661900,197705,-95.5,29.3,510,1.25,250,250
48039661900,199210,-95.5,29.3,528,5,250,342
48039661900,202385,-95.5,29.3,364,2,225,225
48039661900,837361,-95.5,29.3,829,1.25,250,300
48039661900,947077,-95.5,29.3,301,1.25,250,250
48039661900,1230156,-95.5,29.3,581,1.25,250,313
48039661900,1230461,-95.5,29.4,347,5,250,388
48039662000,199538,-95.6,29.3,688,1.25,250,250
48039662000,424660,-95.6,29.3,1397,1,66,66
48039662000,427623,-95.6,29.3,509,2,250,247.5
48039662000,791062,-95.6,29.2,1291,1.25,250,200
48039662100,50130,-95.5,29.2,528,1.25,250,422
48039662100,115642,-95.5,29.2,1291,1.25,250,253
48039662100,195340,-95.5,29.2,7768,5,175,175
48039662100,198880,-95.5,29.2,1394,2,173,184.6
48039662100,199319,-95.5,29.2,603,2,50,110
48039662100,424395,-95.5,29.2,471,3,200,200
48039662100,426667,-95.5,29.2,1662,5,240,240
48039662100,433236,-95.5,29.2,1174,2,200,201
48039662100,711898,-95.5,29.2,402,1.25,250,250
48039662100,714293,-95.5,29.2,573,1.5,250,202
48039662100,775977,-95.5,29.2,715,1.25,158,158.747
48039662100,837249,-95.5,29.2,479,1.25,105,105
48039662100,945554,-95.5,29.2,1434,2,190,190
48039662100,945990,-95.5,29.2,635,5,250,274.42
48039662100,1230208,-95.5,29.2,719,3,250,325
48039662200,52587,-95.4,29.2,758,1.25,250,260
48039662200,113415,-95.4,29.2,1673,2,151.3,137.5
48039662200,156195,-95.4,29.2,541,1.25,175,175
48039662200,427762,-95.4,29.3,1217,5,200,200
48039662200,433243,-95.4,29.2,448,1.5,31.8,142.5
48039662200,839914,-95.4,29.2,864,1.25,144,144.586
48039662200,944885,-95.4,29.2,800,1.25,230,228.58
48039662200,946744,-95.4,29.2,1278,5,179,179
48039662400,50727,-95.3,29.2,397,1.25,217,217
48039662500,37333,-95.6,29.1,402,1.25,250,260.6
48039662500,42651,-95.6,29.1,331,1.25,250,332
48039662500,56180,-95.6,29.1,581,1.25,250,347
48039662500,75128,-95.6,29.1,504,1.25,241,241
48039662500,75543,-95.6,29.1,429,1,94,94
48039662500,111321,-95.6,29.1,1654,1.25,250,146
48039662500,195732,-95.6,29.1,241,2,60,60
