cen_tract,longitude,latitude,prem,building,t_ded,med_income
48303010700,-101.7,33.5,443,1,1.25,57242
48303010700,-101.7,33.5,426,2,1.5,57242
48303010700,-101.7,33.5,596,1,2,57242
48307950400,-99.4,31.1,393,1,5,46625
48307950400,-99.4,31.1,402,2,4,46625
48309001600,-97.1,31.6,257,1,1,36036
48309003400,-97.1,31.7,384,2,4,52051
48309003500,-97,31.6,1798,1,5,46422
48309003707,-97.2,31.5,362,2,3,50031
48309003707,-97.2,31.5,582,2,5,50031
48309003707,-97.2,31.5,1341,1,2,50031
48309003707,-97.2,31.5,1221,1,2,50031
48309003707,-97.2,31.5,1728,2,5,50031
48309003707,-97.2,31.5,417,3,1.25,50031
48309003707,-97.2,31.5,969,1,2,50031
48309003707,-97.2,31.5,690,1,4,50031
48309003707,-97.2,31.5,2057,1,3,50031
48309003707,-97.2,31.5,1182,1,2,50031
48309003801,-97.2,31.4,138,1,5,78403
48309004000,-97.4,31.5,401,2,1.25,68571
48309004000,-97.3,31.6,446,2,5,68571
48309004102,-97.3,31.7,414,2,1.25,61250
48309004102,-97.3,31.7,728,2,5,61250
48309004102,-97.3,31.7,2758,1,1.25,61250
48309004103,-97.2,31.6,323,1,2,60680
48309004103,-97.2,31.6,1193,2,1.5,60680
48309004103,-97.2,31.6,2744,1,5,60680
48309004202,-97.2,31.7,331,1,5,46336
48313000300,-96.1,31,1814,1,5,40368
48317950100,-102.2,32.1,3343,1,5,38750
48317950100,-102.2,32.1,2461,2,5,38750
48319950200,-99.2,30.7,589,2,1,55391
48319950200,-99.2,30.7,682,5,1.5,55391
48319950200,-99.2,30.7,449,2,1.5,55391
48321730100,-96,29,540,1,1.25,24654
48321730100,-96,29,697,1,2,24654
48321730100,-96,29,421,1,1,24654
48321730100,-96,29,1091,1,5,24654
48321730100,-96,29,784,1,2,24654
48321730100,-96,29,368,1,1.25,24654
48321730100,-96,29,936,1,1.5,24654
48321730100,-96,29,234,1,5,24654
48321730100,-96,29,1448,1,2,24654
48321730100,-96,29,526,2,5,24654
48321730100,-96,29,528,2,2,24654
48321730100,-96,29,586,1,2,24654
48321730100,-96,29,631,1,2,24654
48321730100,-96,29,482,1,2,24654
48321730100,-96,29,491,1,1.25,24654
48321730100,-96,29,1341,1,3,24654
48321730100,-96,29,524,2,1.25,24654
48321730100,-96,29,1165,2,3,24654
48321730100,-96,29,235,1,1.25,24654
48321730100,-96,29,623,1,2,24654
48321730100,-96,29,1283,2,1.25,24654
48321730100,-96,29,1545,1,1.25,24654
48321730100,-96,29,604,2,1.25,24654
48321730100,-96,29,704,1,1.25,24654
48321730100,-96,29,674,1,1.25,24654
48321730201,-95.9,29.1,1601,1,5,51450
48321730202,-95.9,29,361,1,2,47104
48321730202,-95.8,29,387,1,2,47104
48321730202,-95.9,29,443,2,1.25,47104
48321730202,-95.9,29,1141,1,1.25,47104
48321730202,-95.9,29,2260,1,4,47104
48321730202,-95.9,29,890,1,1.25,47104
48321730303,-95.9,28.9,575,1,1.25,92539
48321730303,-95.9,28.9,1811,2,5,92539
48321730501,-95.9,28.7,3446,1,2,47489
48321730501,-95.7,28.8,802,1,2,47489
48321730501,-95.7,28.8,185,1,1,47489
48321730501,-96,28.8,247,1,1,47489
48321730501,-95.9,28.7,443,2,1.25,47489
48321730501,-95.7,28.9,393,2,5,47489
48321730501,-95.7,28.8,430,2,1.25,47489
48321730501,-95.7,28.9,1728,1,5,47489
48321730501,-95.7,28.8,362,1,2,47489
48321730501,-95.7,28.8,430,1,3,47489
48321730501,-95.7,28.8,329,1,1.25,47489
48321730600,-96,28.7,894,2,1.25,40571
48321730600,-96,28.7,244,2,1.25,40571
48321730600,-96,28.7,244,2,1.25,40571
48321730600,-96.3,28.7,1197,2,1.5,40571
48321730600,-96.2,28.7,241,1,1.25,40571
48323950500,-100.5,28.7,507,1,1.5,29607
48323950500,-100.5,28.7,1111,1,5,29607
48323950700,-100.5,28.8,1655,1,5,31179
48323950700,-100.5,28.8,1406,2,1.25,31179
48325000102,-98.9,29.5,2827,1,2,67264
48325000102,-98.9,29.4,1728,1,5,67264
48325000102,-98.9,29.4,1937,1,5,67264
48325000200,-99.3,29.3,557,2,1.5,53750
48325000200,-99.2,29.4,297,1,1.25,53750
48325000200,-99.3,29.4,1837,1,3,53750
48325000200,-99.3,29.3,867,2,5,53750
48325000200,-99.3,29.3,829,2,1.5,53750
48325000300,-99,29.6,1006,1,5,48257
48325000300,-99,29.6,236,1,5,48257
48325000300,-99,29.6,1389,5,1,48257
48325000300,-99,29.6,423,1,2,48257
48325000300,-99.1,29.4,149,1,5,48257
48325000300,-99,29.6,316,1,1.25,48257
48325000500,-99.1,29.3,249,3,1,40286
48325000800,-99,29.1,1217,1,1.25,36957
48325000800,-98.9,29.1,1165,2,2,36957
48327950300,-99.8,30.9,1483,2,3,40996
48327950300,-99.8,30.9,441,2,5,40996
48327950300,-99.8,30.9,1454,2,2,40996
48327950300,-99.8,30.9,186,2,3,40996
48329000500,-102.1,32,1432,1,2,54534
48329000500,-102.1,32,601,1,3,54534
48329000500,-102.1,32,470,1,1.25,54534
48329000500,-102.1,32,1842,1,2,54534
48329000500,-102.1,32,1480,1,2,54534
48329000500,-102.1,32,746,1,1.25,54534
48329000500,-102.1,32,578,1,2,54534
48329000500,-102.1,32,1255,1,5,54534
48329000500,-102.1,32,1291,2,5,54534
48329000500,-102.1,32,1555,1,5,54534
48329000500,-102.1,32,494,1,3,54534
48329000500,-102.1,32,887,2,2,54534
48329000500,-102.1,32,1392,1,5,54534
48329000500,-102.1,32,490,1,2,54534
48329000500,-102.1,32,2047,1,2,54534
48329000500,-102.1,32,344,1,2,54534
48329000500,-102.1,32,1555,1,5,54534
48329000500,-102.1,32,1048,1,2,54534
48329000500,-102.1,32,1259,1,2,54534
48329000500,-102.1,32,926,1,2,54534
48329000500,-102.1,32,1729,1,2,54534
48329000500,-102.1,32,1508,1,5,54534
48329000500,-102.1,32,1529,1,2,54534
48329000500,-102.1,32,412,1,2,54534
48329000500,-102.1,32,396,1,2,54534
48329000500,-102.1,32,1555,1,5,54534
48329000500,-102.1,32,233,1,5,54534
48329000500,-102.1,32,289,1,5,54534
48329000500,-102.1,32,887,1,5,54534
48329000500,-102.1,32,481,1,2,54534
48329000500,-102.1,32,828,1,5,54534
48329000500,-102.1,32,1555,1,5,54534
48329000500,-102.1,32,921,1,5,54534
48329000500,-102.1,32,1089,1,2,54534
48329000500,-102.1,32,2104,2,4,54534
48329010113,-101.9,32,2047,2,2,66671
48329010113,-102,32,743,2,5,66671
48329010114,-102.2,32,3542,2,2,60905
48329010114,-102.2,32,2560,1,2,60905
48331950300,-97,30.7,1454,2,2,55299
48337950400,-97.9,33.5,523,5,1.25,52997
48337950400,-97.9,33.5,347,1,1.25,52997
48339690100,-95.8,30.1,826,2,1.25,66092
48339690100,-95.8,30.1,1048,1,5,66092
48339690100,-95.8,30.1,1581,1,1.25,66092
48339690100,-95.8,30.1,768,1,1.25,66092
48339690100,-95.8,30.1,827,1,1.25,66092
48339690100,-95.8,30.1,611,1,1.25,66092
48339690100,-95.8,30.1,988,2,5,66092
48339690100,-95.8,30.1,399,1,5,66092
48339690100,-95.8,30.1,156,1,5,66092
48339690100,-95.8,30.1,279,2,1.25,66092
48339690100,-95.8,30.1,303,1,1.25,66092
48339690100,-95.8,30.1,1218,2,2,66092
48339690100,-95.8,30.1,390,5,1.25,66092
48339690100,-95.8,30.1,720,1,1.5,66092
48339690100,-95.8,30.1,475,1,1.25,66092
48339690100,-95.8,30.1,484,1,1.25,66092
48339690100,-95.8,30.1,1548,1,1.25,66092
48339690100,-95.8,30.1,344,2,1.25,66092
48339690100,-95.8,30.1,527,1,5,66092
48339690100,-95.8,30.1,446,1,5,66092
48339690100,-95.8,30.1,545,1,5,66092
48339690100,-95.8,30.1,510,1,1.25,66092
48339690201,-95.8,30.2,265,1,5,66944
48339690201,-95.8,30.2,350,5,1,66944
48339690201,-95.8,30.2,828,3,5,66944
48339690201,-95.8,30.2,412,2,3,66944
48339690201,-95.8,30.2,296,2,1.25,66944
48339690201,-95.8,30.2,688,2,1.25,66944
48339690201,-95.8,30.2,286,2,2,66944
48339690201,-95.8,30.2,376,1,4,66944
48339690201,-95.8,30.2,265,1,1,66944
48339690201,-95.8,30.2,417,1,1.25,66944
48339690202,-95.7,30.1,2578,1,2,54784
48339690202,-95.7,30.1,433,2,1.25,54784
48339690202,-95.7,30.1,523,1,1.25,54784
48339690202,-95.7,30.1,373,1,1.25,54784
48339690202,-95.7,30.1,188,1,2,54784
48339690202,-95.7,30.1,313,2,2,54784
48339690202,-95.7,30.1,236,1,5,54784
48339690202,-95.7,30.1,513,2,1.25,54784
48339690202,-95.7,30.1,393,1,1.25,54784
48339690202,-95.7,30.1,651,1,1.25,54784
48339690202,-95.7,30.1,374,2,2,54784
48339690300,-95.7,30.2,2047,1,2,51151
48339690300,-95.7,30.2,445,2,1.25,51151
48339690300,-95.7,30.2,365,2,5,51151
48339690300,-95.7,30.2,1393,2,5,51151
48339690300,-95.7,30.2,296,2,1.25,51151
48339690300,-95.7,30.2,724,1,2,51151
48339690300,-95.7,30.2,407,2,5,51151
48339690300,-95.7,30.2,381,2,4,51151
48339690300,-95.7,30.2,475,3,1.25,51151
48339690300,-95.7,30.2,466,2,1.25,51151
48339690300,-95.7,30.2,241,1,5,51151
48339690300,-95.7,30.2,365,2,5,51151
48339690402,-95.6,30.2,296,1,1.25,76716
48339690402,-95.6,30.2,572,1,5,76716
48339690402,-95.6,30.2,526,2,5,76716
48339690402,-95.6,30.2,475,2,1.25,76716
48339690402,-95.6,30.2,475,2,1.25,76716
48339690402,-95.6,30.2,281,1,2,76716
48339690800,-95.5,30.2,581,1,1.25,132000
48339690800,-95.5,30.2,328,2,5,132000
48339690800,-95.5,30.2,434,2,1.25,132000
48339690800,-95.5,30.2,2903,1,2,132000
48339690800,-95.5,30.2,528,2,5,132000
48339690800,-95.5,30.2,475,2,1.25,132000
48339690800,-95.5,30.2,544,2,1.25,132000
48339690800,-95.5,30.2,236,2,5,132000
48339690800,-95.5,30.2,368,3,1.25,132000
48339690800,-95.5,30.2,349,2,1.25,132000
48339690800,-95.5,30.2,236,2,5,132000
48339690800,-95.5,30.2,236,2,5,132000
48339690800,-95.5,30.2,236,2,5,132000
48339690800,-95.5,30.2,236,2,5,132000
48339690800,-95.5,30.2,236,2,5,132000
48339690800,-95.5,30.2,365,2,5,132000
48339690800,-95.5,30.2,365,2,5,132000
48339690800,-95.5,30.2,395,2,1.25,132000
48339690800,-95.5,30.2,370,2,5,132000
48339690800,-95.5,30.2,469,3,2,132000
48339690800,-95.5,30.2,481,2,1.25,132000
48339690800,-95.5,30.2,1455,1,3,132000
48339690800,-95.5,30.2,296,2,1.25,132000
48339690800,-95.5,30.2,301,2,1.25,132000
48339690800,-95.5,30.2,422,2,1.25,132000
48339692001,-95.4,30.1,280,1,1.25,78114
48339692001,-95.4,30.1,414,1,1.25,78114
48339692001,-95.4,30.1,245,2,2,78114
48339692001,-95.4,30.1,306,1,5,78114
48339692001,-95.4,30.1,2397,2,5,78114
48339692001,-95.4,30.1,267,1,1.25,78114
48339692001,-95.4,30.1,267,2,1.25,78114
48339692001,-95.4,30.1,1088,1,5,78114
48339692001,-95.4,30.1,349,3,1.25,78114
48339692001,-95.4,30.1,224,2,1.25,78114
48339692001,-95.4,30.1,197,1,1.25,78114
48339692001,-95.4,30.1,230,2,1.25,78114
48339692001,-95.4,30.1,212,2,5,78114
48339692001,-95.4,30.1,1310,1,1.25,78114
48339692001,-95.4,30.1,370,2,5,78114
48339692001,-95.4,30.1,446,1,1.25,78114
48339692001,-95.4,30.1,1691,1,2,78114
48339692001,-95.4,30.1,746,2,1.5,78114
48339692001,-95.4,30.1,2031,1,2,78114
48339692001,-95.4,30.1,272,1,5,78114
48339692001,-95.4,30.1,1503,1,1.5,78114
48339692001,-95.4,30.1,236,2,5,78114
48339692001,-95.4,30.1,1540,1,5,78114
48339692100,-95.4,30.2,1158,2,1.5,71755
48339692100,-95.4,30.2,3474,1,2,71755
48339692100,-95.4,30.2,1193,2,1.5,71755
48339692100,-95.4,30.2,475,2,2,71755
48339692100,-95.4,30.2,498,1,1.25,71755
48339692100,-95.4,30.2,2797,2,3,71755
48339692100,-95.4,30.2,1143,2,1.25,71755
48339692100,-95.4,30.2,2994,1,2,71755
48339692100,-95.4,30.2,1013,2,2,71755
48339692100,-95.4,30.2,4533,1,3,71755
48339692100,-95.4,30.2,2367,1,5,71755
48339692100,-95.4,30.2,429,1,1.25,71755
48339692100,-95.4,30.2,221,1,5,71755
48339692100,-95.4,30.2,440,2,1.25,71755
48339692100,-95.4,30.2,465,2,1.25,71755
48339692100,-95.4,30.2,1207,1,5,71755
48339692100,-95.4,30.2,248,2,5,71755
48339692100,-95.4,30.2,1186,1,5,71755
48339692100,-95.4,30.2,760,1,5,71755
48339692100,-95.4,30.2,1011,1,4,71755
48339692100,-95.4,30.2,1291,2,2,71755
48339692100,-95.4,30.2,1452,1,5,71755
48339692100,-95.4,30.2,325,1,1.25,71755
48339692100,-95.4,30.2,590,1,5,71755
48339692100,-95.4,30.2,320,2,5,71755
48339692100,-95.4,30.2,207,1,5,71755
48339692100,-95.4,30.2,523,1,1.25,71755
48339692100,-95.4,30.2,1654,1,1.25,71755
48339692100,-95.4,30.2,1753,2,2,71755
48339692100,-95.4,30.2,826,1,5,71755
48339692100,-95.4,30.2,673,1,1.25,71755
48339692100,-95.4,30.2,1730,2,2,71755
48339692300,-95.3,30.1,1010,1,1.5,63344
48339692300,-95.3,30.1,469,1,1.5,63344
48339692300,-95.3,30.1,2344,2,2,63344
48339692300,-95.3,30.1,763,2,1.5,63344
48339692300,-95.3,30.1,2185,1,2,63344
48339692300,-95.3,30.1,688,2,1.25,63344
48339692500,-95.2,30.1,396,2,1.25,43766
48339692500,-95.2,30.1,1234,1,1.25,43766
48339692500,-95.2,30.1,396,2,1.25,43766
48339692500,-95.2,30.1,622,1,1.25,43766
48339692500,-95.2,30.1,304,2,5,43766
48339692500,-95.2,30.1,361,2,1.25,43766
48339692500,-95.2,30.1,1151,1,2,43766
48339692500,-95.2,30.1,388,2,3,43766
48339692500,-95.2,30.1,976,1,3,43766
48339692500,-95.2,30.1,480,1,2,43766
48339692500,-95.2,30.1,367,2,2,43766
48339692500,-95.2,30.1,2536,1,5,43766
48339692500,-95.2,30.1,240,2,1.25,43766
48339692500,-95.2,30.1,288,1,5,43766
48339692500,-95.2,30.1,529,1,1.25,43766
48339692500,-95.2,30.1,388,2,1.25,43766
48339692500,-95.2,30.1,448,2,3,43766
48339692500,-95.2,30.1,1316,1,2,43766
48339692500,-95.2,30.1,327,2,1.25,43766
48339692500,-95.2,30.1,884,1,4,43766
48339692500,-95.2,30.1,660,2,5,43766
48339692500,-95.2,30.1,907,2,1.25,43766
48339692500,-95.2,30.1,828,1,2,43766
48339692500,-95.2,30.1,436,2,1.25,43766
48339692500,-95.2,30.1,335,2,1.25,43766
48339692500,-95.2,30.1,846,1,5,43766
48339692500,-95.2,30.1,690,1,5,43766
48339692500,-95.2,30.1,418,1,5,43766
48339692500,-95.2,30.1,487,1,1.5,43766
48339692500,-95.2,30.1,650,1,2,43766
48339692500,-95.2,30.1,454,2,1.25,43766
48339692500,-95.2,30.1,244,1,2,43766
48339692500,-95.2,30.1,313,2,4,43766
48339692500,-95.2,30.1,305,2,5,43766
48339692500,-95.2,30.1,194,2,1.25,43766
48339692500,-95.2,30.1,2219,2,5,43766
48339692500,-95.2,30.1,346,2,5,43766
48339692500,-95.2,30.1,361,2,1.25,43766
48339692500,-95.2,30.1,466,2,1.25,43766
48339692500,-95.2,30.1,742,2,5,43766
48339692500,-95.2,30.1,553,1,2,43766
48339692500,-95.2,30.1,586,1,1.25,43766
48339692500,-95.2,30.1,508,2,1.5,43766
48339692500,-95.2,30.1,856,2,1.25,43766
48339692602,-95.3,30.2,581,1,1.25,44023
48339692602,-95.3,30.2,416,1,1.25,44023
48339692602,-95.3,30.2,528,2,1.25,44023
48339692602,-95.3,30.2,1113,2,5,44023
48339692602,-95.3,30.2,1450,1,2,44023
48339692602,-95.3,30.2,722,1,2,44023
48339692602,-95.3,30.2,392,1,5,44023
48339692602,-95.3,30.2,1010,1,5,44023
48339692700,-95.2,30.2,241,2,5,56442
48339692700,-95.2,30.2,387,1,2,56442
48339692700,-95.2,30.2,1670,1,5,56442
48339692700,-95.2,30.2,1277,1,5,56442
48339692700,-95.2,30.2,417,1,2,56442
48339692700,-95.2,30.2,1222,1,1.5,56442
48339692700,-95.2,30.2,895,1,5,56442
48339692700,-95.2,30.2,241,1,5,56442
48339692700,-95.2,30.2,496,1,1.25,56442
48339692700,-95.2,30.2,390,2,1.25,56442
48339692700,-95.2,30.2,329,1,1.25,56442
48339692700,-95.2,30.2,300,5,1,56442
48339692700,-95.2,30.2,1391,1,2,56442
48339692700,-95.2,30.2,1368,1,2,56442
48339692700,-95.2,30.2,1140,2,2,56442
48339692700,-95.2,30.2,505,1,2,56442
48339692700,-95.2,30.2,396,1,1.25,56442
48339692700,-95.2,30.2,1086,1,5,56442
48339692700,-95.2,30.2,302,1,1.25,56442
48339692700,-95.2,30.2,1467,1,2,56442
48339692700,-95.2,30.2,5610,1,5,56442
48339692700,-95.2,30.2,1180,1,5,56442
48339692700,-95.2,30.2,648,1,5,56442
48339692700,-95.2,30.2,1032,1,2,56442
48339692700,-95.2,30.2,401,1,5,56442
48339692700,-95.2,30.2,548,1,1.25,56442
48339692900,-95.2,30.3,774,1,5,42483
48339692900,-95.2,30.3,332,1,1.5,42483
48339692900,-95.2,30.3,891,1,5,42483
48339692900,-95.2,30.3,1360,1,2,42483
48339692900,-95.2,30.3,236,1,5,42483
48339693000,-95.3,30.3,475,2,1.25,34087
48339693000,-95.3,30.3,709,1,1.25,34087
48339693000,-95.3,30.3,957,2,5,34087
48339693102,-95.4,30.3,1495,2,2,48340
48339693102,-95.4,30.3,403,1,1.25,48340
48339693102,-95.4,30.3,2484,1,2,48340
48339693300,-95.5,30.3,2031,2,2,51146
48339693300,-95.5,30.3,664,1,1.5,51146
48339693300,-95.5,30.3,296,2,1.25,51146
48339693300,-95.5,30.3,3259,2,2,51146
48339693300,-95.5,30.3,3365,2,2,51146
48339693300,-95.5,30.3,924,1,5,51146
48339693300,-95.5,30.3,262,2,1.25,51146
48339693300,-95.5,30.3,222,2,1.25,51146
48339693300,-95.5,30.3,2785,2,2,51146
48339693300,-95.5,30.3,625,1,1.25,51146
48339693300,-95.5,30.3,149,4,5,51146
48339693300,-95.5,30.3,1301,1,2,51146
48339693300,-95.5,30.3,1360,1,4,51146
48339693300,-95.5,30.3,269,1,1.25,51146
48339693300,-95.5,30.3,891,1,2,51146
48339693300,-95.5,30.3,382,2,1.25,51146
48339693300,-95.5,30.3,332,1,1.25,51146
48339693300,-95.5,30.3,378,1,2,51146
48339693300,-95.5,30.3,1211,1,5,51146
48339693300,-95.5,30.3,515,1,2,51146
48339693300,-95.5,30.3,292,1,1.25,51146
48339694000,-95.3,30.4,1714,2,5,57300
48339694000,-95.3,30.4,360,2,1.25,57300
48339694101,-95.4,30.5,286,2,2,43565
48339694202,-95.5,30.4,387,2,5,76672
48339694202,-95.5,30.4,3860,2,5,76672
48339694202,-95.5,30.4,312,1,1.25,76672
48339694202,-95.5,30.4,201,2,5,76672
48339694202,-95.5,30.4,266,1,5,76672
48339694202,-95.5,30.4,205,2,5,76672
48339694202,-95.5,30.4,175,2,5,76672
48339694202,-95.5,30.4,236,2,5,76672
48339694202,-95.5,30.4,1728,2,5,76672
48339694301,-95.6,30.4,420,2,1.25,88617
48339694301,-95.6,30.4,286,1,1.25,88617
48339694301,-95.6,30.4,510,1,1.25,88617
48339694301,-95.6,30.4,376,2,4,88617
48339694301,-95.6,30.4,475,2,1.25,88617
48339694301,-95.6,30.4,475,1,1.25,88617
48339694301,-95.6,30.4,475,1,1.25,88617
48339694301,-95.6,30.4,475,2,1.25,88617
48339694301,-95.6,30.4,1728,2,5,88617
48339694301,-95.6,30.4,296,2,1.25,88617
48339694301,-95.6,30.4,351,1,1.25,88617
48339694301,-95.6,30.4,218,1,1.25,88617
48339694301,-95.6,30.4,449,2,2,88617
48339694301,-95.6,30.4,352,1,1.25,88617
48339694301,-95.6,30.4,371,1,2,88617
48339694301,-95.6,30.4,417,2,1.25,88617
48339694301,-95.6,30.4,510,1,1.25,88617
48339694301,-95.6,30.4,490,3,1.25,88617
48339694301,-95.6,30.4,469,2,2,88617
48339694301,-95.6,30.4,236,1,5,88617
48339694301,-95.6,30.4,475,2,1.25,88617
48339694301,-95.6,30.4,417,2,1.25,88617
48339694301,-95.6,30.4,475,2,1.25,88617
48339694301,-95.6,30.4,417,2,1.25,88617
48339694301,-95.6,30.4,481,2,1.25,88617
48339694500,-95.6,30.3,968,5,1,81486
48339694500,-95.6,30.3,217,1,5,81486
48339694500,-95.6,30.3,419,2,1.25,81486
48339694500,-95.6,30.3,1381,1,2,81486
48339694600,-95.7,30.4,475,2,1.25,60421
48339694700,-95.6,30.5,446,2,1.25,54746
48339694700,-95.6,30.5,286,1,1.25,54746
48339694700,-95.6,30.5,387,1,2,54746
48339694700,-95.6,30.5,455,1,1.25,54746
48339694700,-95.6,30.5,1054,2,2,54746
48339694700,-95.6,30.5,386,1,1.25,54746
48341950100,-101.8,36,908,1,2,48170
48343950100,-94.8,33.3,432,1,1.5,40525
48343950200,-94.7,32.9,1263,4,5,38706
48343950200,-94.7,32.9,1040,1,2,38706
48347950301,-94.7,31.6,1253,1,5,36865
48349970300,-96.5,32.1,454,2,2,42774
48349970300,-96.5,32.1,336,1,1.25,42774
48349970300,-96.5,32.1,730,1,2,42774
48349970300,-96.5,32.1,968,1,5,42774
48349970300,-96.5,32.1,1404,1,5,42774
48349970300,-96.5,32.1,682,1,1.5,42774
48349970300,-96.5,32.1,658,1,1.5,42774
48349970300,-96.5,32.1,1010,1,5,42774
48349970300,-96.5,32.1,969,1,5,42774
48349970300,-96.5,32.1,2045,1,2,42774
48349970700,-96.3,31.9,423,1,3,42094
48349970700,-96.3,32,3090,1,5,42094
48349970700,-96.4,32.1,341,2,5,42094
48349970700,-96.3,32,8574,1,1.25,42094
48349970900,-96.5,32,576,1,5,34219
48349970900,-96.5,32,1544,1,5,34219
48351950400,-93.8,30.3,820,1,2,71442
48351950400,-93.8,30.3,205,2,2,71442
48353950100,-100.3,32.5,1696,1,5,55833
48353950500,-100.5,32.4,531,2,5,47543
48353950500,-100.5,32.4,453,1,5,47543
48355002900,-97.3,27.7,382,1,2,41815
48355002900,-97.3,27.7,214,1,1.25,41815
48355002900,-97.3,27.7,318,1,1.5,41815
48355002900,-97.3,27.7,404,1,1.25,41815
48355002900,-97.3,27.7,627,2,5,41815
48355002900,-97.3,27.7,434,1,1.25,41815
48355002900,-97.3,27.7,365,1,1.25,41815
48355002900,-97.3,27.7,351,1,1.25,41815
48355002900,-97.3,27.7,2678,1,5,41815
48355002900,-97.3,27.7,352,1,1.25,41815
48355002900,-97.3,27.7,462,1,1.25,41815
48355002900,-97.3,27.7,228,2,5,41815
48355002900,-97.3,27.7,284,1,1.25,41815
48355003402,-97.4,27.7,561,1,1.25,47401
48355003402,-97.4,27.7,475,2,1.25,47401
48355003402,-97.4,27.7,377,2,5,47401
48355003402,-97.4,27.7,360,1,1.25,47401
48355003402,-97.4,27.7,481,1,1.25,47401
48355005406,-97.3,27.6,2244,3,5,61761
48355005406,-97.3,27.6,1467,1,5,61761
48355005406,-97.3,27.6,1535,2,2,61761
48355005406,-97.3,27.6,805,2,1.25,61761
48355005406,-97.3,27.6,318,2,1.25,61761
48355005406,-97.4,27.6,581,1,1.25,61761
48355005406,-97.3,27.6,493,1,2,61761
48355005406,-97.3,27.6,801,2,5,61761
48355005406,-97.3,27.6,432,2,1.25,61761
48355005406,-97.3,27.6,404,2,1.25,61761
48355005406,-97.3,27.6,337,2,2,61761
48355005406,-97.3,27.6,2543,2,5,61761
48355005406,-97.3,27.6,1454,1,5,61761
48355005406,-97.3,27.6,1015,1,5,61761
48355005406,-97.3,27.6,842,2,5,61761
48355005406,-97.3,27.6,839,1,1.5,61761
48355005406,-97.3,27.6,143,1,1.5,61761
48355005406,-97.4,27.6,635,1,5,61761
48355005406,-97.4,27.6,462,1,1.25,61761
48355005406,-97.3,27.6,377,2,1.25,61761
48355005406,-97.4,27.6,446,1,5,61761
48355005406,-97.3,27.6,453,2,5,61761
48355005406,-97.3,27.6,323,1,3,61761
48355005406,-97.3,27.6,314,1,1.25,61761
48355005406,-97.4,27.6,364,1,5,61761
48355005406,-97.5,27.7,257,1,1,61761
48355005406,-97.4,27.6,342,1,5,61761
48355005406,-97.3,27.6,2324,2,5,61761
48355005406,-97.4,27.6,581,1,1.25,61761
48355005406,-97.3,27.6,1420,2,2,61761
48355005406,-97.4,27.6,391,1,5,61761
48355005406,-97.4,27.6,364,1,5,61761
48355005406,-97.3,27.6,1043,1,5,61761
48355005406,-97.3,27.6,394,1,1.25,61761
48355005406,-97.3,27.6,1722,2,2,61761
48355005406,-97.3,27.6,1029,1,1.25,61761
48355005406,-97.3,27.6,1029,1,1.25,61761
48355005406,-97.4,27.6,281,1,2,61761
48355005406,-97.5,27.7,1038,2,1.25,61761
48355005406,-97.4,27.6,293,1,1.25,61761
48355005406,-97.5,27.7,299,1,1.25,61761
48355005406,-97.3,27.6,1463,1,2,61761
48355005406,-97.4,27.6,475,1,1.25,61761
48355005406,-97.4,27.6,331,1,1.25,61761
48355005406,-97.3,27.6,338,1,3,61761
48355005406,-97.4,27.6,475,1,1.25,61761
48355005406,-97.5,27.7,1266,1,5,61761
48355005406,-97.4,27.6,474,2,1.5,61761
48355005406,-97.3,27.6,424,3,2,61761
48355005406,-97.3,27.6,333,1,5,61761
48355005406,-97.4,27.6,528,2,1.25,61761
48355005406,-97.3,27.6,419,2,4,61761
48355005406,-97.5,27.7,235,1,1.25,61761
48355005406,-97.5,27.7,980,2,1.25,61761
48355005406,-97.5,27.7,223,1,1,61761
48355005406,-97.3,27.6,351,2,3,61761
48355005406,-97.4,27.6,446,1,5,61761
48355005406,-97.5,27.7,1299,1,1.25,61761
48355005406,-97.3,27.6,239,2,1.25,61761
48355005406,-97.4,27.6,402,1,1.25,61761
48355005406,-97.4,27.6,475,2,1.25,61761
48355005406,-97.4,27.6,1266,1,5,61761
48355005406,-97.4,27.6,488,1,5,61761
48355005802,-97.8,27.9,391,2,1.25,49307
48355005802,-97.8,27.9,469,1,1.5,49307
48355005802,-97.8,27.9,853,1,1.5,49307
48355005802,-97.8,27.9,789,1,1.25,49307
48355005802,-97.8,27.9,580,2,5,49307
48355005802,-97.8,27.9,1282,1,2,49307
48355005802,-97.6,27.8,822,1,1.25,49307
48355005802,-97.8,27.9,826,2,3,49307
48355005802,-97.7,27.9,475,2,1.25,49307
48355005900,-97.7,27.8,1317,1,5,32534
48355005900,-97.7,27.8,518,1,5,32534
48355005900,-97.7,27.8,624,1,1,32534
48355005900,-97.7,27.8,541,1,2,32534
48355005900,-97.7,27.8,938,2,5,32534
48355005900,-97.8,27.8,414,1,1.25,32534
48355005900,-97.7,27.8,945,1,5,32534
48355005900,-97.7,27.8,818,2,5,32534
48355005900,-97.7,27.8,588,1,2,32534
48355005900,-97.7,27.8,418,1,1.25,32534
48355006000,-97.7,27.7,953,2,5,55100
48355006200,-97.1,27.8,482,2,5,81022
48355006200,-97.1,27.8,370,2,1.25,81022
48355006200,-97.1,27.8,613,2,1.25,81022
48355006200,-97.1,27.8,1031,2,3,81022
48355006200,-97.1,27.8,409,3,1.25,81022
48355006200,-97.1,27.8,527,2,1.25,81022
